air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,target,temp_difference_k,power_kw,wear_rate,temp_torque_ratio,rpm_stress,torque_stress,wear_stress,temp_stress,type_H,type_L,type_M
298.9,309.1,1369.0,44.4,198,0,10.200000000000045,6.365243707291352,0.14463111654761784,6.961710143758977,0.4563333318122222,0.6830768179881818,1.0999999388888924,0.9875399045514409,0,1,0
299.0,309.1,1592.0,35.0,200,0,10.100000000000023,5.834984755267443,0.12562813991439611,8.831426048163985,0.5306666648977777,0.5384614556213145,1.1111110493827194,0.9875399045514409,0,1,0
298.9,309.0,1601.0,32.3,202,0,10.100000000000023,5.415299392674381,0.12617114224752565,9.566560505708821,0.5336666648877777,0.4969230004733845,1.1222221598765467,0.9872204157437567,0,1,0
298.8,308.9,1379.0,46.7,204,0,10.099999999999966,6.743878925877506,0.14793328391636487,6.614559611443337,0.45966666513444443,0.7184614279290111,1.1333332703703738,0.9869009269360727,0,1,0
298.8,308.9,1461.0,47.9,206,0,10.099999999999966,7.328487430808518,0.1409993145722155,6.448850428214941,0.48699999837666663,0.7369229635503133,1.144444380864201,0.9869009269360727,0,1,0
298.8,308.9,1455.0,41.3,208,1,10.099999999999966,6.292767164773034,0.14295532547797027,7.479417075201676,0.4849999983833333,0.6353845176331511,1.1555554913580282,0.9869009269360727,0,1,0
298.8,308.9,1398.0,51.5,0,0,10.099999999999966,7.539508209350144,0.0,5.998057087755904,0.4659999984466666,0.79230757041422,0.0,0.9869009269360727,0,1,0
298.8,308.9,1402.0,37.9,2,0,10.099999999999966,5.564367964087218,0.0014265335133628139,8.150393627864478,0.4673333317755555,0.5830768333727948,0.011111110493827195,0.9869009269360727,0,1,0
298.8,308.8,1445.0,49.9,4,0,10.0,7.550870302780627,0.0027681660708085394,6.188375513351601,0.4816666650611111,0.767692189585817,0.02222222098765439,0.9865814381283887,1,0,0
298.9,308.9,1450.0,47.5,9,0,10.0,7.212573133866567,0.0062068965089179555,6.5031565256512565,0.4833333317222222,0.7307691183432126,0.04999999722222238,0.9869009269360727,0,1,0
298.9,308.9,1453.0,40.8,11,0,10.0,6.208038410905718,0.007570543650581255,7.571076575716525,0.48433333171888887,0.6276922111242751,0.06111110771604957,0.9869009269360727,0,1,0
299.0,309.0,1469.0,40.1,13,0,10.0,6.168716142858287,0.008849557461881841,7.705733739218518,0.4896666650344444,0.6169229820118489,0.07222221820987676,0.9872204157437567,0,1,0
298.9,308.9,1422.0,47.6,15,0,10.0,7.088187008735435,0.01054852313257016,6.48949443498016,0.47399999841999996,0.7323075796449877,0.08333332870370395,0.9869009269360727,0,1,0
299.0,309.0,1804.0,26.8,17,0,10.0,5.062906944721216,0.009423503273705636,11.529846444087148,0.6013333313288889,0.4123076288757494,0.09444443919753115,0.9872204157437567,0,0,1
299.0,309.0,1436.0,43.9,20,0,10.0,6.601575250645399,0.013927576504682616,7.038722770222603,0.4786666650711111,0.6753845114793059,0.11111110493827195,0.9872204157437567,1,0,0
299.0,309.0,1544.0,31.8,25,0,10.0,5.141656200571199,0.016191709739690998,9.716978076421988,0.5146666649511111,0.48923069396450863,0.13888888117283993,0.9872204157437567,0,1,0
299.0,309.0,1419.0,45.2,27,0,10.0,6.716599429668835,0.019027484009672416,6.836281673389009,0.4729999984233333,0.6953845084023833,0.14999999166666714,0.9872204157437567,0,0,1
298.9,308.9,1487.0,39.5,30,0,10.0,6.150871896585897,0.020174848552959996,7.820251184746534,0.4956666650144444,0.6076922142011978,0.1666666574074079,0.9869009269360727,0,0,1
298.9,308.9,1753.0,25.8,33,0,10.0,4.7362022526989005,0.018824871541215794,11.972863576409466,0.5843333313855555,0.39692301585799755,0.1833333231481487,0.9869009269360727,0,1,0
298.9,308.9,1830.0,24.9,35,0,10.0,4.771765081537536,0.01912568295559736,12.405617507784134,0.6099999979666666,0.38307686414202086,0.19444443364197592,0.9869009269360727,0,1,0
298.9,308.9,1727.0,27.1,37,0,10.0,4.901062563183782,0.0214244353131185,11.398519779143992,0.5756666647477777,0.41692301278107496,0.2055555441358031,0.9869009269360727,0,0,1
299.1,309.0,1450.0,43.0,40,0,9.899999999999977,6.529276731710786,0.027586206706302022,7.186044840454688,0.4833333317222222,0.6615383597633292,0.2222222098765439,0.9872204157437567,0,1,0
299.0,308.9,1622.0,31.9,42,0,9.899999999999977,5.418388625450412,0.02589395791680667,9.683382544394187,0.5406666648644444,0.4907691552662838,0.23333332037037108,0.9869009269360727,0,1,0
299.0,309.0,1351.0,52.2,44,0,10.0,7.385067514499671,0.03256846756055909,5.919539095873736,0.4503333318322222,0.8030767995266462,0.2444444308641983,0.9872204157437567,0,0,1
299.0,309.0,1575.0,35.3,47,0,10.0,5.822156585265284,0.029841269651801464,8.753538596731275,0.52499999825,0.54307683952664,0.2611110966049391,0.9872204157437567,0,0,1
298.9,308.9,1750.0,29.9,50,0,10.0,5.479461186636197,0.028571428408163266,10.3311002237123,0.5833333313888889,0.4599999292307801,0.27777776234567986,0.9869009269360727,0,0,1
298.9,308.8,1529.0,32.7,53,0,9.900000000000034,5.235809732399286,0.03466317832136574,9.443422188555905,0.5096666649677778,0.5030768456804853,0.2944444280864207,0.9865814381283887,0,1,0
298.8,308.8,1523.0,44.4,55,0,10.0,7.081275504897538,0.0361129347595999,6.954953388524012,0.5076666649744445,0.6830768179881818,0.30555553858024787,0.9865814381283887,0,1,0
298.8,308.9,1852.0,25.0,57,0,10.099999999999966,4.848524662040247,0.030777537630790833,12.355995057601977,0.6173333312755556,0.38461532544379606,0.31666664907407505,0.9869009269360727,0,1,0
298.8,308.8,1991.0,20.7,59,0,10.0,4.315888571575122,0.029633349926502513,14.917867189436143,0.6636666644544444,0.3184614894674631,0.3277777595679022,0.9865814381283887,0,1,0
298.8,308.8,1555.0,40.6,61,0,10.0,6.611272299969481,0.0392282955676637,7.605909456672547,0.5183333316055555,0.6246152885207248,0.3388888700617294,0.9865814381283887,0,1,0
298.8,308.8,1441.0,40.5,63,0,10.0,6.111497268660905,0.04371963883608856,7.624689475385314,0.4803333317322222,0.6230768272189496,0.34999998055555664,0.9865814381283887,0,0,1
298.8,308.7,1450.0,43.4,66,0,9.899999999999977,6.590014189680188,0.04551724106539834,7.112901586889035,0.4833333317222222,0.6676922049704299,0.3666666462962974,0.9862619493207045,0,1,0
298.8,308.7,1591.0,31.1,68,0,9.899999999999977,5.181543955296278,0.042740414564799406,9.92604182442385,0.5303333315655555,0.47846146485208235,0.3777777567901246,0.9862619493207045,0,1,0
298.8,308.7,1445.0,48.5,70,0,9.899999999999977,7.339022238173556,0.04844290623914944,6.364947141248011,0.4816666650611111,0.7461537313609644,0.38888886728395183,0.9862619493207045,0,1,0
298.8,308.8,1497.0,46.8,72,0,10.0,7.336624155781315,0.04809619206348569,6.598289188399746,0.49899999833666664,0.7199998892307862,0.399999977777779,0.9865814381283887,0,0,1
298.9,308.8,1621.0,32.7,75,0,9.900000000000034,5.55084864370127,0.04626773568002631,9.443422188555905,0.5403333315322222,0.5030768456804853,0.4166666435185198,0.9865814381283887,1,0,0
298.9,308.7,1572.0,34.1,80,0,9.800000000000011,5.613523417140386,0.050890584917998825,9.052783268978512,0.5239999982533333,0.5246153039053378,0.4444444197530878,0.9862619493207045,0,1,0
298.8,308.6,1872.0,22.5,82,0,9.800000000000011,4.41079608564007,0.043803418569426184,13.715549459755797,0.6239999979199999,0.34615379289941645,0.455555530246915,0.9859424605130206,0,1,0
298.7,308.6,1499.0,43.5,84,0,9.900000000000034,6.828408712210094,0.05603735786499428,7.094251242700864,0.49966666500111107,0.6692306662722052,0.46666664074074216,0.9859424605130206,1,0,0
298.8,308.7,1498.0,39.5,89,0,9.899999999999977,6.1963726301853885,0.05941254967014319,7.81518789488914,0.4993333316688889,0.6076922142011978,0.49444441697531016,0.9862619493207045,0,0,1
298.8,308.6,1486.0,41.9,92,0,9.800000000000011,6.520208000917423,0.061911170512037886,7.365153373471749,0.4953333316822222,0.6446152854438022,0.511111082716051,0.9859424605130206,0,0,1
298.8,308.6,1680.0,29.4,95,0,9.800000000000011,5.172318144870236,0.05654761871102608,10.496595069185352,0.5599999981333333,0.45230762272190417,0.5277777484567917,0.9859424605130206,0,1,0
298.8,308.6,1431.0,45.7,97,0,9.800000000000011,6.848326409633854,0.06778476542428535,6.7527337521370345,0.47699999840999996,0.7030768149112593,0.5388888589506189,0.9859424605130206,0,1,0
298.9,308.7,1564.0,34.1,99,0,9.800000000000011,5.5849558679437425,0.06329923233184634,9.052783268978512,0.5213333315955555,0.5246153039053378,0.5499999694444462,0.9862619493207045,0,1,0
298.8,308.6,1599.0,33.0,101,0,9.800000000000011,5.5257473183990875,0.06316447740359926,9.35151231772354,0.5329999982233333,0.5076922295858108,0.5611110799382734,0.9859424605130206,0,1,0
298.8,308.6,1707.0,28.1,103,0,9.800000000000011,5.023061077898185,0.06033977703374472,10.982202497436834,0.5689999981033333,0.4323076257988268,0.5722221904321005,0.9859424605130206,0,0,1
298.7,308.5,1467.0,40.7,106,0,9.800000000000011,6.252491946954014,0.07225630489259506,7.579850717481395,0.48899999836999997,0.6261537498225,0.5888888561728414,0.9856229717053364,0,1,0
298.9,308.7,1433.0,44.7,108,0,9.800000000000011,6.7078343861653185,0.0753663637448265,6.906038723481268,0.47766666507444444,0.6876922018935074,0.5999999666666685,0.9862619493207045,0,1,0
298.9,308.7,1558.0,41.2,110,0,9.800000000000011,6.7219191932289135,0.07060333715915701,7.4927166279814,0.5193333316022222,0.6338460563313759,0.6111110771604957,0.9862619493207045,0,1,0
299.0,308.8,1310.0,50.7,112,0,9.800000000000011,6.955171975782442,0.08549618255346425,6.090728581710338,0.4366666652111111,0.7799998800000185,0.6222221876543229,0.9865814381283887,0,1,0
298.9,308.7,1546.0,43.4,114,0,9.800000000000011,7.0263185774107395,0.07373867998875369,7.112901586889035,0.5153333316155555,0.6676922049704299,0.6333332981481501,0.9862619493207045,0,1,0
298.9,308.7,1727.0,29.4,116,0,9.800000000000011,5.3170199024945815,0.06716849990058772,10.499996428572643,0.5756666647477777,0.45230762272190417,0.6444444086419773,0.9862619493207045,0,1,0
298.9,308.6,1560.0,32.2,118,0,9.700000000000045,5.26028273917075,0.07564102515614728,9.583847955326721,0.5199999982666667,0.49538453917160935,0.6555555191358045,0.9859424605130206,0,1,0
299.0,308.6,1329.0,60.5,120,0,9.600000000000023,8.419939550518684,0.090293453045196,5.100825603169322,0.4429999985233333,0.9307690875739865,0.6666666296296316,0.9859424605130206,0,1,0
298.9,308.6,1413.0,46.5,122,0,9.700000000000045,6.8805591502596855,0.0863411175772037,6.636557712568234,0.47099999842999996,0.7153845053254607,0.6777777401234588,0.9859424605130206,0,1,0
299.0,308.6,1587.0,38.6,124,0,9.600000000000023,6.414943703071142,0.07813484512832486,7.994816581653735,0.5289999982366667,0.5938460624852212,0.6888888506172861,0.9859424605130206,0,1,0
298.9,308.5,1559.0,34.3,126,0,9.600000000000023,5.5997527693421505,0.08082103860923003,8.994166474003944,0.5196666649344445,0.5276922265088881,0.6999999611111133,0.9856229717053364,0,1,0
298.8,308.4,1473.0,41.1,128,0,9.599999999999966,6.339765390870738,0.08689748752954862,7.503647809331432,0.4909999983633333,0.6323075950296008,0.7111110716049405,0.9853034828976523,0,1,0
298.8,308.4,1737.0,27.7,130,0,9.599999999999966,5.038580545606918,0.07484168062843016,11.13356998788087,0.57899999807,0.42615378059172604,0.7222221820987677,0.9853034828976523,0,1,0
298.7,308.4,1441.0,43.2,132,0,9.699999999999989,6.518930419904966,0.09160305279942364,7.138887236368694,0.4803333317322222,0.6646152823668796,0.7333332925925948,0.9853034828976523,0,0,1
298.7,308.4,1430.0,49.6,135,0,9.699999999999989,7.4275627911272295,0.09440559374541543,6.217740681907119,0.4766666650777778,0.7630768056804914,0.7499999583333357,0.9853034828976523,0,0,1
298.8,308.4,1369.0,53.0,138,0,9.599999999999966,7.598151272217154,0.10080350547258214,5.818866826628899,0.4563333318122222,0.8153844899408477,0.7666666240740764,0.9853034828976523,0,1,0
298.8,308.5,1711.0,28.5,140,0,9.699999999999989,5.106501778777528,0.08182349455392464,10.824557605418384,0.5703333314322222,0.43846147100592753,0.7777777345679037,0.9856229717053364,0,0,1
298.7,308.5,1420.0,45.7,143,0,9.800000000000011,6.795683788735201,0.100704224642928,6.750545568808408,0.47333333175555553,0.7030768149112593,0.7944444003086444,0.9856229717053364,1,0,0
298.7,308.6,1297.0,55.3,148,0,9.900000000000034,7.51093018817799,0.11410948254348896,5.580469153622215,0.4323333318922222,0.8507690998816768,0.8222221765432124,0.9859424605130206,0,1,0
298.8,308.6,1449.0,49.4,150,0,9.800000000000011,7.495902903318319,0.1035196680226386,6.24696229818577,0.48299999838999996,0.759999883076941,0.8333332870370396,0.9859424605130206,1,0,0
298.8,308.6,1268.0,55.8,155,0,9.800000000000011,7.409383441638455,0.12223974667003355,5.530464958698037,0.42266666525777774,0.8584614063905528,0.8611110632716076,0.9859424605130206,0,1,0
298.8,308.6,1511.0,36.1,157,0,9.800000000000011,5.7121589544875935,0.1039046981872621,8.548474086295267,0.5036666649877778,0.5553845299408415,0.8722221737654348,0.9859424605130206,0,1,0
298.7,308.5,1544.0,35.2,159,0,9.800000000000011,5.691393027047366,0.10297927394443476,8.764202055624414,0.5146666649511111,0.541538378224865,0.8833332842592619,0.9856229717053364,0,1,0
298.6,308.4,1778.0,28.2,161,0,9.799999999999955,5.250606633797693,0.09055118059307547,10.936166334692789,0.5926666646911111,0.43384608710060196,0.8944443947530891,0.9853034828976523,0,0,1
298.6,308.4,1407.0,50.5,164,0,9.799999999999955,7.440705120394745,0.11656005603013464,6.106929483776339,0.4689999984366666,0.7769229573964681,0.91111106049383,0.9853034828976523,1,0,0
298.6,308.4,1391.0,42.4,169,0,9.799999999999955,6.176203605349342,0.12149532622936501,7.273583190192643,0.4636666651211111,0.6523075919526781,0.938888836728398,0.9853034828976523,0,0,1
